Timestamp,UserID,Event Name,UUID,Param/player,Param/event,Param/initialRotationAngle,Param/totalAngleTraversed,Param/proportionalForce,Param/position,Param/rotation,Param/matchTime,Param/WinnerID,Param/P1_ShotsFired,Param/P2_ShotsFired,Param/P1_MaxRotationSpeed,Param/P2_MaxRotationSpeed,Param/P1_TotalTorqueApplied,Param/P2_TotalTorqueApplied,Param/P1_AverageSpeed,Param/P2_AverageSpeed,Param/P1_ButtonPressesPerShot,Param/P2_ButtonPressesPerShot,Param/RoundDuration
2/12/2024 15:16:46,NULL,RoundEnded,794624acc81703972a51bc9ebc068e62,,,,,,,,,,,,,,,,,,,,15.05969
2/12/2024 15:16:48,NULL,WeaponAimed,7bfad9747b6a2d4cc645d75c649640cd,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:49,NULL,WeaponAimed,8023e65cbc4474b45e54fcb3958212ff,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:49,NULL,EndTorqueApplied,92d58ece97053008a4f76d7ae25c23bb,Player2,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:16:49,NULL,WeaponAimed,8023e65cbc4474b45e54fcb3958212ff,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:49,NULL,WeaponAimed,8023e65cbc4474b45e54fcb3958212ff,Player1,WeaponAimed,26.42042,,,,,,,,,,,,,,,,,
2/12/2024 15:16:50,NULL,WeaponAimed,8b7390cf420bea715b3e91625325ff75,Player2,WeaponAimed,5.498065,,,,,,,,,,,,,,,,,
2/12/2024 15:16:50,NULL,WeaponAimed,8b7390cf420bea715b3e91625325ff75,Player1,WeaponAimed,-2.355222,,,,,,,,,,,,,,,,,
2/12/2024 15:16:50,NULL,WeaponAimed,8b7390cf420bea715b3e91625325ff75,Player2,WeaponAimed,-27.93471,,,,,,,,,,,,,,,,,
2/12/2024 15:16:50,NULL,WeaponAimed,8b7390cf420bea715b3e91625325ff75,Player2,WeaponAimed,36.25734,,,,,,,,,,,,,,,,,
2/12/2024 15:16:50,NULL,WeaponAimed,8b7390cf420bea715b3e91625325ff75,Player1,WeaponAimed,19.92688,,,,,,,,,,,,,,,,,
2/12/2024 15:16:51,NULL,EndTorqueApplied,0e8ed0d73dea8d5eac3f58f26e71231b,Player2,EndTorqueApplied,,96.25734,5.615012,,,,,,,,,,,,,,,
2/12/2024 15:16:51,NULL,WeaponAimed,00c0a8e1fd97b5c4e92d7311c17d5c3e,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:51,NULL,WeaponAimed,00c0a8e1fd97b5c4e92d7311c17d5c3e,Player2,WeaponAimed,27.7717,,,,,,,,,,,,,,,,,
2/12/2024 15:16:51,NULL,WeaponAimed,00c0a8e1fd97b5c4e92d7311c17d5c3e,Player1,WeaponAimed,-1.136984,,,,,,,,,,,,,,,,,
2/12/2024 15:16:52,NULL,EndTorqueApplied,a06228deb2b2e730f9563dd876f53bc4,Player2,EndTorqueApplied,,87.7717,5.120016,,,,,,,,,,,,,,,
2/12/2024 15:16:52,NULL,WeaponAimed,06fe9e28296a86dc0d50392c29bc5b1d,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:52,NULL,WeaponAimed,06fe9e28296a86dc0d50392c29bc5b1d,Player1,WeaponAimed,46.77007,,,,,,,,,,,,,,,,,
2/12/2024 15:16:53,NULL,WeaponAimed,184dcf191cc5fd1325214d1be58f3d49,Player2,WeaponAimed,43.83135,,,,,,,,,,,,,,,,,
2/12/2024 15:16:53,NULL,EndTorqueApplied,fc980d1ad8971289f8bd95faa7a0a216,Player2,EndTorqueApplied,,16.16865,0.9431711,,,,,,,,,,,,,,,
2/12/2024 15:16:54,NULL,Player2Shot,5596981ee4ff3a0f69d15d88a688c5fd,Player2,Player2Shot,,,,(3.30, 0.50, 0.00),(0.00, 0.00, 60.00),,,,,,,,,,,,,
2/12/2024 15:16:54,NULL,WeaponAimed,11f6fcb483ac58a38dd813b09150d700,Player1,WeaponAimed,14.66845,,,,,,,,,,,,,,,,,
2/12/2024 15:16:54,NULL,EndTorqueApplied,b0c8347a053b3fc4af296dde6dff37ce,Player1,EndTorqueApplied,,45.33155,2.644341,,,,,,,,,,,,,,,
2/12/2024 15:16:55,NULL,Player1Shot,10183b785ce54ebc4949fb9dc6a8d2da,Player1,Player1Shot,,,,(-2.49, -0.44, 0.00),(0.00, 180.00, 212.97),,,,,,,,,,,,,
2/12/2024 15:16:55,NULL,Player2Shot,b45faf312e2b2510a9481effa68dbe37,Player2,Player2Shot,,,,(1.21, -1.92, 0.00),(0.00, 0.00, 145.21),,,,,,,,,,,,,
2/12/2024 15:16:56,NULL,WeaponAimed,8fe801ac40870d112c4c773d87410151,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:56,NULL,WeaponAimed,8fe801ac40870d112c4c773d87410151,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:56,NULL,WeaponAimed,8fe801ac40870d112c4c773d87410151,Player2,WeaponAimed,-36.25189,,,,,,,,,,,,,,,,,
2/12/2024 15:16:57,NULL,EndTorqueApplied,f75ee5929f97ceba84f316a1571a89d5,Player1,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:16:57,NULL,EndTorqueApplied,f75ee5929f97ceba84f316a1571a89d5,Player2,EndTorqueApplied,,96.25189,5.614694,,,,,,,,,,,,,,,
2/12/2024 15:16:57,NULL,WeaponAimed,cdd65ae2f18fcd161bd89d4c65475a9a,Player1,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:57,NULL,WeaponAimed,cdd65ae2f18fcd161bd89d4c65475a9a,Player1,WeaponAimed,-43.84484,,,,,,,,,,,,,,,,,
2/12/2024 15:16:57,NULL,EndTorqueApplied,f75ee5929f97ceba84f316a1571a89d5,Player1,EndTorqueApplied,,16.15516,0.9423845,,,,,,,,,,,,,,,
2/12/2024 15:16:58,NULL,WeaponAimed,c42a2fecb14f8ad543648bc17b45c2f1,Player1,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:16:58,NULL,Player2Shot,09285faa2de8bb68c7ca354f702ea234,Player2,Player2Shot,,,,(3.91, -0.90, 0.00),(0.00, 0.00, 147.58),,,,,,,,,,,,,
2/12/2024 15:17:00,NULL,Player1Shot,7a0105f0405a3f536883f1c6d6fed7c9,Player1,Player1Shot,,,,(-6.02, 3.97, 0.00),(0.00, 180.00, 210.71),,,,,,,,,,,,,
2/12/2024 15:17:01,NULL,WeaponAimed,42dedb10e04f8b5471106b78758aad82,Player1,WeaponAimed,47.09756,,,,,,,,,,,,,,,,,
2/12/2024 15:17:01,NULL,Player2Shot,550e6b68986d2789ce8c2ea8be5a1911,Player2,Player2Shot,,,,(6.66, -0.67, 0.00),(0.00, 0.00, 146.69),,,,,,,,,,,,,
2/12/2024 15:17:01,NULL,WeaponAimed,42dedb10e04f8b5471106b78758aad82,Player1,WeaponAimed,-12.29149,,,,,,,,,,,,,,,,,
2/12/2024 15:17:01,NULL,EndTorqueApplied,bbb7bce9f841b997d4809937aa3af8d3,Player1,EndTorqueApplied,,72.29149,4.217003,,,,,,,,,,,,,,,
2/12/2024 15:17:01,NULL,WeaponAimed,42dedb10e04f8b5471106b78758aad82,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:01,NULL,EndTorqueApplied,bbb7bce9f841b997d4809937aa3af8d3,Player2,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:17:02,NULL,WeaponAimed,b683b18c4fa5ee7a57cdd84b63d2c7e0,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:02,NULL,EndTorqueApplied,aacdd48a5865504189f83cd4358f0908,Player2,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:17:02,NULL,WeaponAimed,b683b18c4fa5ee7a57cdd84b63d2c7e0,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:02,NULL,WeaponAimed,b683b18c4fa5ee7a57cdd84b63d2c7e0,Player1,WeaponAimed,22.98017,,,,,,,,,,,,,,,,,
2/12/2024 15:17:03,NULL,EndTorqueApplied,9da31b420c990780f2cba57a43dceb15,Player1,EndTorqueApplied,,37.01983,2.15949,,,,,,,,,,,,,,,
2/12/2024 15:17:03,NULL,WeaponAimed,04bdcb131e1fe162fb49b4b52f39a6cf,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:03,NULL,WeaponAimed,04bdcb131e1fe162fb49b4b52f39a6cf,Player2,WeaponAimed,-10.34195,,,,,,,,,,,,,,,,,
2/12/2024 15:17:04,NULL,EndTorqueApplied,717f076af125230b4bb74a9840a3575a,Player2,EndTorqueApplied,,49.65805,2.89672,,,,,,,,,,,,,,,
2/12/2024 15:17:04,NULL,WeaponAimed,1f6c82c81368ea0d3edb11368398b8b7,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:05,NULL,Player2Shot,d4bb1fb018b34c22c75a8b524316358e,Player2,Player2Shot,,,,(7.29, -4.41, 0.00),(0.00, 0.00, 85.05),,,,,,,,,,,,,
2/12/2024 15:17:05,NULL,WeaponAimed,476775297a39dc8af31863b9982284c9,Player1,WeaponAimed,-0.7477962,,,,,,,,,,,,,,,,,
2/12/2024 15:17:05,NULL,EndTorqueApplied,e68813a140efc545367ffb9827bb2fc7,Player1,EndTorqueApplied,,60.7478,3.543621,,,,,,,,,,,,,,,
2/12/2024 15:17:05,NULL,Player1Shot,6601b25146dd37f3af2b550696e18cfe,Player1,Player1Shot,,,,(-7.69, 5.27, 0.00),(0.00, 180.00, 132.06),,,,,,,,,,,,,
2/12/2024 15:17:06,NULL,Player2Shot,62b971ad3002f069244617ffc9554697,Player2,Player2Shot,,,,(7.15, -3.82, 0.00),(0.00, 0.00, 354.12),,,,,,,,,,,,,
2/12/2024 15:17:07,NULL,Player2Shot,59853bdf93bdd08229ce2fb4cf5ce91e,Player2,Player2Shot,,,,(0.80, -1.45, 0.00),(0.00, 0.00, 152.64),,,,,,,,,,,,,
2/12/2024 15:17:07,NULL,Player1Shot,73afeab13acb8cb98134b944597ecad9,Player1,Player1Shot,,,,(-6.39, 0.59, 0.00),(0.00, 180.00, 194.24),,,,,,,,,,,,,
2/12/2024 15:17:08,NULL,RoundComplete,ae213e136a554d22943ffabfd0b09fad,,,,,,,,14.31042,1,4,7,200.0751,206.1491,20.50684,8.511414,-306.0059,-306.0059,0,0,
2/12/2024 15:17:09,NULL,WeaponAimed,44759008ae1c40b1993ccb60845713e6,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:09,NULL,EndTorqueApplied,08cc332aeff0bf121dba1901022e0092,Player2,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:17:10,NULL,WeaponAimed,94520dd6d83b9ec690f953e0a6e8b657,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:10,NULL,WeaponAimed,94520dd6d83b9ec690f953e0a6e8b657,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:10,NULL,RoundEnded,fdd94d32d2611e586908adf1f4549298,,,,,,,,,,,,,,,,,,,,23.31953
2/12/2024 15:17:10,NULL,EndTorqueApplied,476850b510dbc4a93f4ea73317048d58,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:17:11,NULL,WeaponAimed,7c45e95e38d878408b8eee9989f954e6,Player1,WeaponAimed,2.201788,,,,,,,,,,,,,,,,,
2/12/2024 15:17:11,NULL,WeaponAimed,7c45e95e38d878408b8eee9989f954e6,Player1,WeaponAimed,21.56835,,,,,,,,,,,,,,,,,
2/12/2024 15:17:13,NULL,WeaponAimed,9b4852aca8f39a3018fe0d4a31dcd056,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:14,NULL,EndTorqueApplied,c6428853e487dbec5b3ed6a74d99f071,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:17:14,NULL,WeaponAimed,448efd0ebe771f552987cf47479c2c4f,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:15,NULL,EndTorqueApplied,9ea627c0b6444ef299e1b735eafe381a,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:17:17,NULL,Player2Shot,766bb8781a80f98944250db603604b72,Player2,Player2Shot,,,,(3.30, 0.50, 0.00),(0.00, 0.00, 60.00),,,,,,,,,,,,,
2/12/2024 15:17:17,NULL,WeaponAimed,24382d612cfa30aece4a95544e7d476c,Player1,WeaponAimed,7.024464,,,,,,,,,,,,,,,,,
2/12/2024 15:17:18,NULL,EndTorqueApplied,95f254dcce096f9d6fe68b1c15c732c2,Player1,EndTorqueApplied,,67.02447,3.909761,,,,,,,,,,,,,,,
2/12/2024 15:17:18,NULL,Player2Shot,5e2036915134ecfeb2eae2a372026b02,Player2,Player2Shot,,,,(1.21, -1.92, 0.00),(0.00, 0.00, 140.06),,,,,,,,,,,,,
2/12/2024 15:17:18,NULL,Player1Shot,b7bddcedb133257f1af771a29bc88d7f,Player1,Player1Shot,,,,(-2.25, -0.10, 0.00),(0.00, 180.00, 194.45),,,,,,,,,,,,,
2/12/2024 15:17:19,NULL,WeaponAimed,e61c31bf0b4642a9d0f70cb94da91150,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:20,NULL,Player1Shot,f2afecfac356c3827116697320debb03,Player1,Player1Shot,,,,(-5.88, 0.40, 0.00),(0.00, 180.00, 233.09),,,,,,,,,,,,,
2/12/2024 15:17:20,NULL,EndTorqueApplied,e79c47669974ee8d419fe1bdeab52e11,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:17:20,NULL,WeaponAimed,de9d3f80498099dbe7a1d52bee67fc60,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:20,NULL,WeaponAimed,de9d3f80498099dbe7a1d52bee67fc60,Player2,WeaponAimed,-48.8209,,,,,,,,,,,,,,,,,
2/12/2024 15:17:20,NULL,EndTorqueApplied,e79c47669974ee8d419fe1bdeab52e11,Player2,EndTorqueApplied,,108.8209,6.347886,,,,,,,,,,,,,,,
2/12/2024 15:17:21,NULL,WeaponAimed,3cf760f9a9f38f06eae415723239f53c,Player1,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:22,NULL,WeaponAimed,6d2d46b23184c6388f126340c9da8d6e,Player1,WeaponAimed,18.42193,,,,,,,,,,,,,,,,,
2/12/2024 15:17:22,NULL,WeaponAimed,6d2d46b23184c6388f126340c9da8d6e,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:22,NULL,WeaponAimed,6d2d46b23184c6388f126340c9da8d6e,Player2,WeaponAimed,19.90452,,,,,,,,,,,,,,,,,
2/12/2024 15:17:22,NULL,EndTorqueApplied,1af9afa249269544344fe342b1ed6608,Player2,EndTorqueApplied,,40.09548,2.338903,,,,,,,,,,,,,,,
2/12/2024 15:17:22,NULL,WeaponAimed,6d2d46b23184c6388f126340c9da8d6e,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:23,NULL,WeaponAimed,99f468b4bffcdadfb229d656acddd3c2,Player2,WeaponAimed,-26.23251,,,,,,,,,,,,,,,,,
2/12/2024 15:17:23,NULL,Player1Shot,bcbe23aeb780fd36f4d0cc9a78cf4f35,Player1,Player1Shot,,,,(-3.38, 3.03, 0.00),(0.00, 180.00, 202.83),,,,,,,,,,,,,
2/12/2024 15:17:23,NULL,EndTorqueApplied,3103c90258ef62267e37b0f252a4ebb3,Player2,EndTorqueApplied,,86.23251,5.03023,,,,,,,,,,,,,,,
2/12/2024 15:17:23,NULL,Player2Shot,877e9928d8df9b5c18f1dd213a2a7d62,Player2,Player2Shot,,,,(5.59, 2.30, 0.00),(0.00, 0.00, 46.92),,,,,,,,,,,,,
2/12/2024 15:17:24,NULL,WeaponAimed,fba5a1a42716e439b5915d06aa0f8d4f,Player1,WeaponAimed,-15.19407,,,,,,,,,,,,,,,,,
2/12/2024 15:17:24,NULL,Player1Shot,55dc630293b29c80de6fc11642314b2a,Player1,Player1Shot,,,,(-4.83, 2.62, 0.00),(0.00, 180.00, 238.45),,,,,,,,,,,,,
2/12/2024 15:17:25,NULL,WeaponAimed,8f233408b1d39c47e2666021c407f997,Player1,WeaponAimed,47.34382,,,,,,,,,,,,,,,,,
2/12/2024 15:17:25,NULL,Player1Shot,3e1d21c818a17d2bb6f2e8aa7636ef22,Player1,Player1Shot,,,,(-7.89, 4.34, 0.00),(0.00, 180.00, 310.56),,,,,,,,,,,,,
2/12/2024 15:17:26,NULL,Player2Shot,aa5af71a4ce924477daedf0e657012fc,Player2,Player2Shot,,,,(3.10, 1.36, 0.00),(0.00, 0.00, 28.78),,,,,,,,,,,,,
2/12/2024 15:17:26,NULL,WeaponAimed,77914980dca3fb7d163016f20f6eaa11,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:27,NULL,WeaponAimed,0bce34dddae2281fdf44dbd3c12f1ee6,Player1,WeaponAimed,-16.59944,,,,,,,,,,,,,,,,,
2/12/2024 15:17:27,NULL,EndTorqueApplied,2126d109b2187e9f6013ff3d18c3f6dc,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:17:27,NULL,EndTorqueApplied,2126d109b2187e9f6013ff3d18c3f6dc,Player1,EndTorqueApplied,,76.59944,4.468301,,,,,,,,,,,,,,,
2/12/2024 15:17:27,NULL,WeaponAimed,0bce34dddae2281fdf44dbd3c12f1ee6,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:28,NULL,EndTorqueApplied,621deb2c2e5a2ee94518aac898b8a23c,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:17:28,NULL,Player1Shot,6e9266313cb3561f078bbb22b3215c41,Player1,Player1Shot,,,,(-7.98, 3.28, 0.00),(0.00, 180.00, 231.61),,,,,,,,,,,,,
2/12/2024 15:17:29,NULL,WeaponAimed,bc3ec9cf8374d2843abd8ee29a5c1088,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:29,NULL,WeaponAimed,bc3ec9cf8374d2843abd8ee29a5c1088,Player2,WeaponAimed,10.35843,,,,,,,,,,,,,,,,,
2/12/2024 15:17:29,NULL,EndTorqueApplied,552fdbaeaab4ea3dd15cbf65da6c909d,Player2,EndTorqueApplied,,49.64157,2.895759,,,,,,,,,,,,,,,
2/12/2024 15:17:30,NULL,Player1Shot,cdf5a138e80240942a34e9fb172e1198,Player1,Player1Shot,,,,(-7.55, 4.11, 0.00),(0.00, 180.00, 324.10),,,,,,,,,,,,,
2/12/2024 15:17:31,NULL,WeaponAimed,45618d8719b6cecbd656922f0ef90019,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:31,NULL,EndTorqueApplied,d45585dd9c0e44a7285dabcd4e277a4c,Player1,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:17:32,NULL,WeaponAimed,a3cc63a9d5b957f81e3752ff1f53850b,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:32,NULL,WeaponAimed,a3cc63a9d5b957f81e3752ff1f53850b,Player1,WeaponAimed,-10.3766,,,,,,,,,,,,,,,,,
2/12/2024 15:17:33,NULL,EndTorqueApplied,8b794f23b832634fb62920ff27a34c66,Player1,EndTorqueApplied,,70.3766,4.105302,,,,,,,,,,,,,,,
2/12/2024 15:17:33,NULL,Player2Shot,2a81d236ad5134fe30bf841e7df5bce0,Player2,Player2Shot,,,,(-3.35, -2.87, 0.00),(0.00, 0.00, 47.76),,,,,,,,,,,,,
2/12/2024 15:17:34,NULL,WeaponAimed,94620046e9b5adf54d71970f35c08fe4,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:34,NULL,Player2Shot,8673ba5ec279cababa82b1b655c9210f,Player2,Player2Shot,,,,(-4.32, -5.57, 0.00),(0.00, 0.00, 269.93),,,,,,,,,,,,,
2/12/2024 15:17:35,NULL,WeaponAimed,6730513205403068c377a0733cdf0e17,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:35,NULL,Player1Shot,56695f6e4082ad16f282babc70617481,Player1,Player1Shot,,,,(6.04, 4.72, 0.00),(0.00, 180.00, 331.80),,,,,,,,,,,,,
2/12/2024 15:17:36,NULL,EndTorqueApplied,43a3c401a55c47ebb238c0b10a87aa89,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:17:36,NULL,WeaponAimed,9eb78d231c1da424283871ee8a3e7e73,Player2,WeaponAimed,-60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:37,NULL,EndTorqueApplied,815e0c3140fe78fda431bebdeb275adf,Player2,EndTorqueApplied,,120,7,,,,,,,,,,,,,,,
2/12/2024 15:17:37,NULL,WeaponAimed,4a2e74c280e5424edcf8faa79fc3bb58,Player1,WeaponAimed,29.6608,,,,,,,,,,,,,,,,,
2/12/2024 15:17:37,NULL,EndTorqueApplied,815e0c3140fe78fda431bebdeb275adf,Player1,EndTorqueApplied,,30.3392,1.769787,,,,,,,,,,,,,,,
2/12/2024 15:17:38,NULL,Player2Shot,b0e747507822372f9734099c72fd3194,Player2,Player2Shot,,,,(-5.64, 3.80, 0.00),(0.00, 0.00, 288.80),,,,,,,,,,,,,
2/12/2024 15:17:38,NULL,Player1Shot,e2e2071fafdf529d92c0ecaabb929195,Player1,Player1Shot,,,,(3.08, 4.05, 0.00),(0.00, 180.00, 31.42),,,,,,,,,,,,,
2/12/2024 15:17:39,NULL,WeaponAimed,2416e1dab0a418e8275015056e6afd60,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:39,NULL,WeaponAimed,2416e1dab0a418e8275015056e6afd60,Player1,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:39,NULL,WeaponAimed,2416e1dab0a418e8275015056e6afd60,Player2,WeaponAimed,-5.397788,,,,,,,,,,,,,,,,,
2/12/2024 15:17:39,NULL,EndTorqueApplied,df9475ab35a7678080e51791d024d1c3,Player2,EndTorqueApplied,,65.39779,3.814871,,,,,,,,,,,,,,,
2/12/2024 15:17:40,NULL,WeaponAimed,bec3bb48aecce86655e61ab931b49fa1,Player2,WeaponAimed,60,,,,,,,,,,,,,,,,,
2/12/2024 15:17:40,NULL,EndTorqueApplied,0da7feb8a6ea9c30da2e965df8ce3085,Player2,EndTorqueApplied,,0,0,,,,,,,,,,,,,,,
2/12/2024 15:17:40,NULL,WeaponAimed,bec3bb48aecce86655e61ab931b49fa1,Player2,WeaponAimed,23.71186,,,,,,,,,,,,,,,,,
2/12/2024 15:17:40,NULL,WeaponAimed,bec3bb48aecce86655e61ab931b49fa1,Player1,WeaponAimed,-33.09594,,,,,,,,,,,,,,,,,
2/12/2024 15:17:40,NULL,EndTorqueApplied,0da7feb8a6ea9c30da2e965df8ce3085,Player2,EndTorqueApplied,,36.28814,2.116808,,,,,,,,,,,,,,,
2/12/2024 15:17:40,NULL,EndTorqueApplied,0da7feb8a6ea9c30da2e965df8ce3085,Player1,EndTorqueApplied,,93.09593,5.430596,,,,,,,,,,,,,,,
2/12/2024 15:17:40,NULL,Player2Shot,9ffdd8ca03399be242eac4ffc5c68d05,Player2,Player2Shot,,,,(-8.04, 5.51, 0.00),(0.00, 0.00, 85.26),,,,,,,,,,,,,
